cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
01316170131763	S	California School for the Deaf-Fremont            	California School for the Deaf                    	Alameda        	176	76	2	*	*	*	*	*	1314
01611190000000	D	                                                  	Alameda Unified                                   	Alameda        	2671	932	859	231	409	498	360	251	1314
01611190106401	S	Alameda Science and Technology Institute          	Alameda Unified                                   	Alameda        	121	41	0	NA	NA	NA	NA	NA	1314
01611190119222	S	Nea Community Learning Center                     	Alameda Unified                                   	Alameda        	72	21	0	NA	NA	NA	NA	NA	1314
01611190130229	S	Alameda High                                      	Alameda Unified                                   	Alameda        	1310	428	627	161	278	398	287	210	1314
01611190130609	S	Alameda Community Learning Center                 	Alameda Unified                                   	Alameda        	106	24	0	NA	NA	NA	NA	NA	1314
01611190130625	S	Bay Area School of Enterprise                     	Alameda Unified                                   	Alameda        	120	33	0	NA	NA	NA	NA	NA	1314
01611190132878	S	Encinal High                                      	Alameda Unified                                   	Alameda        	759	242	231	69	131	100	73	41	1314
01611190134304	S	Island High (Continuation)                        	Alameda Unified                                   	Alameda        	172	139	1	*	*	*	*	*	1314
01611270000000	D	                                                  	Albany City Unified                               	Alameda        	888	297	298	39	95	127	170	181	1314
01611270130450	S	Albany High                                       	Albany City Unified                               	Alameda        	870	288	298	39	95	127	170	181	1314
01611430000000	D	                                                  	Berkeley Unified                                  	Alameda        	2657	846	760	143	281	293	363	280	1314
01611430122697	S	REALM Charter High                                	Berkeley Unified                                  	Alameda        	184	0	0	NA	NA	NA	NA	NA	1314
01611430131177	S	Berkeley High                                     	Berkeley Unified                                  	Alameda        	2353	778	760	143	281	293	363	280	1314
01611500000000	D	                                                  	Castro Valley Unified                             	Alameda        	2338	836	458	39	124	214	247	256	1314
01611500132225	S	Castro Valley High                                	Castro Valley Unified                             	Alameda        	2205	756	458	39	124	214	247	256	1314
01611680000000	D	                                                  	Emery Unified                                     	Alameda        	171	55	21	13	4	4	6	3	1314
01611680132746	S	Emery Secondary                                   	Emery Unified                                     	Alameda        	171	55	21	13	4	4	6	3	1314
01611760000000	D	                                                  	Fremont Unified                                   	Alameda        	7584	2604	2716	312	515	1164	1549	2203	1314
01611760130062	S	American High                                     	Fremont Unified                                   	Alameda        	1424	476	594	91	134	313	349	328	1314
01611760130138	S	Robertson High (Continuation)                     	Fremont Unified                                   	Alameda        	216	140	1	*	*	*	*	*	1314
01611760130435	S	Vista Alternative                                 	Fremont Unified                                   	Alameda        	60	28	0	NA	NA	NA	NA	NA	1314
01611760130534	S	Circle of Independent Learning                    	Fremont Unified                                   	Alameda        	96	23	0	NA	NA	NA	NA	NA	1314
01611760134270	S	Irvington High                                    	Fremont Unified                                   	Alameda        	1649	529	671	27	81	255	333	561	1314
01611760134452	S	John F. Kennedy High                              	Fremont Unified                                   	Alameda        	1062	364	156	42	83	96	49	27	1314
01611760135244	S	Mission San Jose High                             	Fremont Unified                                   	Alameda        	1649	542	962	80	112	324	656	1168	1314
01611760138693	S	Washington High                                   	Fremont Unified                                   	Alameda        	1384	474	332	72	105	175	162	119	1314
01611920000000	D	                                                  	Hayward Unified                                   	Alameda        	4522	1516	996	672	454	300	164	72	1314
01611920108670	S	Leadership Public Schools - Hayward               	Hayward Unified                                   	Alameda        	346	110	227	156	99	54	33	13	1314
01611920113902	S	Impact Academy of Arts & Technology               	Hayward Unified                                   	Alameda        	340	109	185	179	35	31	13	3	1314
01611920127944	S	Silver Oak High Public Montessori Charte          	Hayward Unified                                   	Alameda        	14	0	0	NA	NA	NA	NA	NA	1314
01611920133629	S	Hayward High                                      	Hayward Unified                                   	Alameda        	1210	386	277	185	162	90	54	34	1314
01611920135319	S	Mt. Eden High                                     	Hayward Unified                                   	Alameda        	1353	407	138	49	60	63	41	16	1314
01611920138339	S	Tennyson High                                     	Hayward Unified                                   	Alameda        	977	296	169	103	98	62	23	6	1314
01612000000000	D	                                                  	Livermore Valley Joint Unified                    	Alameda        	3028	1051	650	76	187	376	295	177	1314
01612000130393	S	Vineyard Alternative                              	Livermore Valley Joint Unified                    	Alameda        	104	49	1	*	*	*	*	*	1314
42692600000000	D	                                                  	Orcutt Union Elementary                           	Santa Barbara  	439	147	163	21	64	100	67	20	1314
42692600116434	S	Orcutt Academy Charter                            	Orcutt Union Elementary                           	Santa Barbara  	439	147	163	21	64	100	67	20	1314
42693100000000	D	                                                  	Santa Maria Joint Union High                      	Santa Barbara  	5799	1985	653	330	396	329	180	65	1314
42693100102285	S	Pioneer Valley High                               	Santa Maria Joint Union High                      	Santa Barbara  	1959	609	240	119	147	118	58	15	1314
42693104234613	S	Ernest Righetti High                              	Santa Maria Joint Union High                      	Santa Barbara  	1583	528	216	64	145	133	72	30	1314
42693104236030	S	Santa Maria High                                  	Santa Maria Joint Union High                      	Santa Barbara  	1731	564	197	147	104	78	50	20	1314
42693280000000	D	                                                  	Santa Ynez Valley Union High                      	Santa Barbara  	778	262	191	29	76	130	81	45	1314
42693284236345	S	Santa Ynez Valley Union High                      	Santa Ynez Valley Union High                      	Santa Barbara  	758	251	191	29	76	130	81	45	1314
42750100000000	D	                                                  	Cuyama Joint Unified                              	Santa Barbara  	66	20	3	*	*	*	*	*	1314
42750104231205	S	Cuyama Valley High                                	Cuyama Joint Unified                              	Santa Barbara  	66	20	3	*	*	*	*	*	1314
42767860000000	D	                                                  	Santa Barbara Unified                             	Santa Barbara  	4944	1627	1528	298	685	824	663	343	1314
42767860120402	S	Alta Vista Alternative High                       	Santa Barbara Unified                             	Santa Barbara  	148	81	0	NA	NA	NA	NA	NA	1314
42767864231726	S	Dos Pueblos Senior High                           	Santa Barbara Unified                             	Santa Barbara  	1618	520	531	70	196	257	241	141	1314
42767864235230	S	San Marcos Senior High                            	Santa Barbara Unified                             	Santa Barbara  	1394	443	422	103	215	222	169	53	1314
42767864235727	S	Santa Barbara Senior High                         	Santa Barbara Unified                             	Santa Barbara  	1642	487	575	125	274	345	253	149	1314
43000000000000	C	                                                  	                                                  	Santa Clara    	60321	20443	19448	4534	6094	8507	8957	10307	1314
43104390000000	D	                                                  	Santa Clara County Office of E                    	Santa Clara    	1555	508	250	89	118	134	99	61	1314
43104390102905	S	Leadership Public Schools - San Jose              	Santa Clara County Office of E                    	Santa Clara    	241	82	22	6	11	4	1	0	1314
43104390113431	S	University Preparatory Academy Charter            	Santa Clara County Office of E                    	Santa Clara    	267	65	160	41	72	107	85	51	1314
43104390120261	S	Magnolia Science Academy Santa Clara              	Santa Clara County Office of E                    	Santa Clara    	31	0	3	*	*	*	*	*	1314
43104390121780	S	Silicon Valley Flex Academy                       	Santa Clara County Office of E                    	Santa Clara    	64	16	4	*	*	*	*	*	1314
43104390123257	S	Downtown College Prep - Alum Rock                 	Santa Clara County Office of E                    	Santa Clara    	0	0	0	NA	NA	NA	NA	NA	1314
43104390123794	S	Summit Public School: Tahoma                      	Santa Clara County Office of E                    	Santa Clara    	175	0	67	39	38	22	12	8	1314
43694010000000	D	                                                  	Campbell Union High                               	Santa Clara    	5434	1770	1575	358	667	766	597	482	1314
43694014330239	S	Leigh High                                        	Campbell Union High                               	Santa Clara    	1191	375	405	50	153	214	190	175	1314
43694014330759	S	Boynton High                                      	Campbell Union High                               	Santa Clara    	305	207	2	*	*	*	*	*	1314
43694014330866	S	Branham High                                      	Campbell Union High                               	Santa Clara    	1010	293	476	146	222	249	145	103	1314
43694014331955	S	Del Mar High                                      	Campbell Union High                               	Santa Clara    	781	234	162	64	77	76	38	24	1314
43694014336137	S	Prospect High                                     	Campbell Union High                               	Santa Clara    	930	277	180	30	60	92	68	44	1314
43694014338505	S	Westmont High                                     	Campbell Union High                               	Santa Clara    	1147	358	350	67	155	134	156	136	1314
43694270000000	D	                                                  	East Side Union High                              	Santa Clara    	18994	6495	5440	1921	2183	2422	1765	1513	1314
43694270107151	S	Escuela Popular/Center for Training and           	East Side Union High                              	Santa Clara    	124	30	0	NA	NA	NA	NA	NA	1314
43694270116889	S	KIPP San Jose Collegiate                          	East Side Union High                              	Santa Clara    	320	93	229	45	92	82	71	45	1314
43694270123745	S	Summit Public School: Rainier                     	East Side Union High                              	Santa Clara    	169	0	41	32	18	4	12	6	1314
43694270125427	S	Calero High                                       	East Side Union High                              	Santa Clara    	103	0	0	NA	NA	NA	NA	NA	1314
43694270125617	S	ACE Charter High                                  	East Side Union High                              	Santa Clara    	91	0	0	NA	NA	NA	NA	NA	1314
43694274330015	S	Yerba Buena High                                  	East Side Union High                              	Santa Clara    	1258	396	400	309	216	141	60	42	1314
43694274330023	S	Santa Teresa High                                 	East Side Union High                              	Santa Clara    	1684	535	500	254	280	267	178	116	1314
43694274330031	S	Independence High                                 	East Side Union High                              	Santa Clara    	2318	781	698	178	312	347	242	145	1314
43694274330668	S	Latino College Preparatory Academy                	East Side Union High                              	Santa Clara    	277	93	135	47	11	39	48	13	1314
43694274330676	S	San Jose Conservation Corps Charter               	East Side Union High                              	Santa Clara    	391	390	0	NA	NA	NA	NA	NA	1314
43694274330692	S	Evergreen Valley High                             	East Side Union High                              	Santa Clara    	2026	655	888	127	250	405	374	501	1314
43694274330726	S	Escuela Popular Accelerated Family Learn          	East Side Union High                              	Santa Clara    	31	8	0	NA	NA	NA	NA	NA	1314
30664643030574	S	Aliso Niguel High                                 	Capistrano Unified                                	Orange         	2263	742	748	48	164	482	590	457	1314
30664643030756	S	Tesoro High                                       	Capistrano Unified                                	Orange         	1761	605	666	60	212	322	422	364	1314
30664643036001	S	San Clemente High                                 	Capistrano Unified                                	Orange         	2269	711	695	87	238	387	338	228	1314
30664643038569	S	Dana Hills High                                   	Capistrano Unified                                	Orange         	2093	712	689	77	246	387	390	242	1314
30664646120356	S	Opportunities for Learning - Capistrano           	Capistrano Unified                                	Orange         	85	35	3	*	*	*	*	*	1314
30665140000000	D	                                                  	Fullerton Joint Union High                        	Orange         	10206	3722	3839	1077	1426	2036	1737	1457	1314
30665143030335	S	La Sierra High (Alternative)                      	Fullerton Joint Union High                        	Orange         	235	125	1	*	*	*	*	*	1314
30665143030855	S	Buena Park High                                   	Fullerton Joint Union High                        	Orange         	1254	456	474	367	284	212	109	52	1314
30665143032505	S	Fullerton Union High                              	Fullerton Joint Union High                        	Orange         	1597	558	482	114	174	254	162	85	1314
30665143033362	S	La Habra High                                     	Fullerton Joint Union High                        	Orange         	1625	591	540	206	248	244	158	95	1314
30665143037090	S	Sonora High                                       	Fullerton Joint Union High                        	Orange         	1277	428	506	127	153	279	175	88	1314
30665143037348	S	Sunny Hills High                                  	Fullerton Joint Union High                        	Orange         	1663	615	737	166	363	458	345	253	1314
30665143037496	S	Troy High                                         	Fullerton Joint Union High                        	Orange         	2001	647	1099	97	203	589	788	884	1314
30665220000000	D	                                                  	Garden Grove Unified                              	Orange         	11206	3830	3093	896	1572	1780	1272	819	1314
30665223030434	S	Bolsa Grande High                                 	Garden Grove Unified                              	Orange         	1495	499	465	124	232	271	191	132	1314
30665223032752	S	Garden Grove High                                 	Garden Grove Unified                              	Orange         	1847	600	574	202	287	313	239	130	1314
30665223033578	S	La Quinta High                                    	Garden Grove Unified                              	Orange         	1597	564	536	116	276	407	321	237	1314
30665223033933	S	Los Amigos High                                   	Garden Grove Unified                              	Orange         	1309	426	289	118	145	151	102	46	1314
30665223035581	S	Pacifica High                                     	Garden Grove Unified                              	Orange         	1323	408	531	95	275	316	220	167	1314
30665223035706	S	Rancho Alamitos High                              	Garden Grove Unified                              	Orange         	1390	456	287	80	94	143	107	61	1314
30665223036555	S	Santiago High                                     	Garden Grove Unified                              	Orange         	1723	558	411	161	263	179	92	46	1314
30665480000000	D	                                                  	Huntington Beach Union High                       	Orange         	12413	4300	3294	838	1496	2158	1736	899	1314
30665483030145	S	Ocean View High                                   	Huntington Beach Union High                       	Orange         	1131	378	279	108	122	134	95	32	1314
30665483030368	S	Coast High                                        	Huntington Beach Union High                       	Orange         	142	84	0	NA	NA	NA	NA	NA	1314
30665483031895	S	Edison High                                       	Huntington Beach Union High                       	Orange         	1955	691	386	49	136	279	220	136	1314
30665483032158	S	Fountain Valley High                              	Huntington Beach Union High                       	Orange         	2741	955	848	181	356	544	555	308	1314
30665483032943	S	Huntington Beach High                             	Huntington Beach Union High                       	Orange         	2148	626	608	113	261	468	346	140	1314
30665483034410	S	Marina High                                       	Huntington Beach Union High                       	Orange         	2011	714	569	103	217	426	390	243	1314
30665483038445	S	Westminster High                                  	Huntington Beach Union High                       	Orange         	1952	650	604	284	404	307	130	40	1314
30665550000000	D	                                                  	Laguna Beach Unified                              	Orange         	749	261	240	18	34	121	142	133	1314
30665553033206	S	Laguna Beach High                                 	Laguna Beach Unified                              	Orange         	749	261	240	18	34	121	142	133	1314
30665556028914	S	Thurston Middle                                   	Laguna Beach Unified                              	Orange         	0	0	0	NA	NA	NA	NA	NA	1314
30665970000000	D	                                                  	Newport-Mesa Unified                              	Orange         	5126	1664	1860	409	689	954	816	529	1314
30665970111666	S	Early College High                                	Newport-Mesa Unified                              	Orange         	174	57	52	11	31	21	8	4	1314
30665973030186	S	Monte Vista High                                  	Newport-Mesa Unified                              	Orange         	50	41	0	NA	NA	NA	NA	NA	1314
30665973031697	S	Corona del Mar High                               	Newport-Mesa Unified                              	Orange         	1278	394	617	46	129	351	449	302	1314
30665973031853	S	Costa Mesa High                                   	Newport-Mesa Unified                              	Orange         	805	258	295	140	159	132	75	27	1314
30665973032000	S	Estancia High                                     	Newport-Mesa Unified                              	Orange         	888	236	209	70	96	107	49	8	1314
30665973035045	S	Newport Harbor High                               	Newport-Mesa Unified                              	Orange         	1786	605	687	142	274	343	235	188	1314
30666210000000	D	                                                  	Orange Unified                                    	Orange         	7014	2409	1910	530	1019	1148	715	386	1314
30666210118174	S	OUSD Home Sch                                     	Orange Unified                                    	Orange         	62	26	0	NA	NA	NA	NA	NA	1314
30666213030046	S	Canyon High                                       	Orange Unified                                    	Orange         	1770	597	644	177	317	425	256	125	1314
15101570000000	D	                                                  	Kern County Office of Educatio                    	Kern           	1885	754	6	*	*	*	*	*	1314
15101570119669	S	Paramount Academy                                 	Kern County Office of Educatio                    	Kern           	196	53	0	NA	NA	NA	NA	NA	1314
15101571530492	S	Valley Oaks Charter                               	Kern County Office of Educatio                    	Kern           	247	68	6	*	*	*	*	*	1314
15634120000000	D	                                                  	Delano Joint Union High                           	Kern           	2842	988	526	335	402	186	144	68	1314
15634120100529	S	Cesar E. Chavez High                              	Delano Joint Union High                           	Kern           	927	372	168	78	130	78	68	24	1314
15634120116384	S	Robert F. Kennedy High                            	Delano Joint Union High                           	Kern           	679	218	150	91	79	36	38	27	1314
15634121531672	S	Delano High                                       	Delano Joint Union High                           	Kern           	1136	336	208	166	193	72	38	17	1314
15635290000000	D	                                                  	Kern High                                         	Kern           	27229	9290	3185	1176	1529	1392	867	566	1314
15635290100198	S	Golden Valley High                                	Kern High                                         	Kern           	1762	581	193	92	80	78	51	16	1314
15635290110999	S	Frontier High                                     	Kern High                                         	Kern           	1716	572	278	40	123	126	109	43	1314
15635290116392	S	Independence High                                 	Kern High                                         	Kern           	1404	436	221	92	108	89	57	35	1314
15635290116400	S	Mira Monte High                                   	Kern High                                         	Kern           	1477	469	168	110	83	49	25	18	1314
15635291530252	S	Arvin High                                        	Kern High                                         	Kern           	1780	503	129	92	46	32	19	21	1314
15635291530344	S	Stockdale High                                    	Kern High                                         	Kern           	1490	513	362	63	153	188	128	143	1314
15635291530369	S	Centennial High                                   	Kern High                                         	Kern           	1352	420	288	42	117	152	101	57	1314
15635291530385	S	Ridgeview High                                    	Kern High                                         	Kern           	1620	513	162	65	118	58	39	19	1314
15635291530435	S	Kern Workforce 2000 Academy                       	Kern High                                         	Kern           	279	182	0	NA	NA	NA	NA	NA	1314
15635291530476	S	Liberty High                                      	Kern High                                         	Kern           	1351	444	354	79	124	152	111	97	1314
15635291530708	S	Bakersfield High                                  	Kern High                                         	Kern           	2079	650	291	115	158	198	106	66	1314
15635291532290	S	East Bakersfield High                             	Kern High                                         	Kern           	1530	531	166	85	77	46	28	10	1314
15635291532605	S	Foothill High                                     	Kern High                                         	Kern           	1436	450	0	NA	NA	NA	NA	NA	1314
15635291533330	S	Highland High                                     	Kern High                                         	Kern           	1392	465	142	58	93	88	32	7	1314
15635291533538	S	Kern Valley High                                  	Kern High                                         	Kern           	342	120	9	*	*	*	*	*	1314
15635291534775	S	North High                                        	Kern High                                         	Kern           	1179	417	136	77	82	43	13	2	1314
15635291535087	S	Shafter High                                      	Kern High                                         	Kern           	1037	326	86	48	52	21	15	12	1314
15635291535392	S	South High                                        	Kern High                                         	Kern           	1409	452	108	92	56	30	9	7	1314
15635291536606	S	West High                                         	Kern High                                         	Kern           	1553	508	92	24	57	38	24	10	1314
15636280000000	D	                                                  	Maricopa Unified                                  	Kern           	504	121	1	*	*	*	*	*	1314
15636280127209	S	California Virtual Academy High @ Marico          	Maricopa Unified                                  	Kern           	450	107	0	NA	NA	NA	NA	NA	1314
15636281533843	S	Maricopa High                                     	Maricopa Unified                                  	Kern           	54	14	1	*	*	*	*	*	1314
15636770000000	D	                                                  	Mojave Unified                                    	Kern           	524	146	24	8	8	7	4	1	1314
15636770114512	S	California City High                              	Mojave Unified                                    	Kern           	374	104	23	8	7	7	4	1	1314
15636771534460	S	Mojave Jr./Sr. High                               	Mojave Unified                                    	Kern           	150	42	1	*	*	*	*	*	1314
15636850000000	D	                                                  	Muroc Joint Unified                               	Kern           	406	134	51	13	34	16	10	1	1314
15636851530997	S	Boron Junior-Senior High                          	Muroc Joint Unified                               	Kern           	116	36	1	*	*	*	*	*	1314
15636851531987	S	Desert Junior-Senior High                         	Muroc Joint Unified                               	Kern           	290	98	50	12	34	16	10	1	1314
15637680000000	D	                                                  	Semitropic Elementary                             	Kern           	231	122	0	NA	NA	NA	NA	NA	1314
15637680124842	S	California Pacific Charter School of Ker          	Semitropic Elementary                             	Kern           	231	122	0	NA	NA	NA	NA	NA	1314
15637760000000	D	                                                  	Southern Kern Unified                             	Kern           	675	208	77	45	47	27	1	0	1314
15637761530377	S	Abraham Lincoln Alternative                       	Southern Kern Unified                             	Kern           	68	16	0	NA	NA	NA	NA	NA	1314
15637761534957	S	Rosamond High                                     	Southern Kern Unified                             	Kern           	556	184	77	45	47	27	1	0	1314
15638180000000	D	                                                  	Taft Union High                                   	Kern           	757	249	40	11	11	9	5	8	1314
15638181535905	S	Taft Union High                                   	Taft Union High                                   	Kern           	690	224	40	11	11	9	5	8	1314
15638260000000	D	                                                  	Tehachapi Unified                                 	Kern           	1032	376	98	26	55	63	47	15	1314
05615640530055	S	Calaveras Unified Alternative-Sierra Hil          	Calaveras Unified                                 	Calaveras      	12	4	0	NA	NA	NA	NA	NA	1314
05615640531509	S	Calaveras High                                    	Calaveras Unified                                 	Calaveras      	746	238	85	21	33	34	8	5	1314
06000000000000	C	                                                  	                                                  	Colusa         	985	303	98	38	49	33	16	5	1314
06615980000000	D	                                                  	Colusa Unified                                    	Colusa         	318	105	16	5	12	13	3	2	1314
06615980630046	S	Colusa Alternative Home                           	Colusa Unified                                    	Colusa         	44	20	0	NA	NA	NA	NA	NA	1314
06615980631259	S	Colusa High                                       	Colusa Unified                                    	Colusa         	244	72	16	5	12	13	3	2	1314
06616060000000	D	                                                  	Maxwell Unified                                   	Colusa         	78	26	2	*	*	*	*	*	1314
06616060634758	S	Maxwell High                                      	Maxwell Unified                                   	Colusa         	78	26	2	*	*	*	*	*	1314
06616140000000	D	                                                  	Pierce Joint Unified                              	Colusa         	299	87	48	23	25	10	5	2	1314
06616140635250	S	Pierce High                                       	Pierce Joint Unified                              	Colusa         	285	80	48	23	25	10	5	2	1314
06616220000000	D	                                                  	Williams Unified                                  	Colusa         	288	85	32	10	11	10	8	0	1314
06616220637504	S	Williams Junior/Senior High                       	Williams Unified                                  	Colusa         	259	64	32	10	11	10	8	0	1314
07000000000000	C	                                                  	                                                  	Contra Costa   	39957	13572	9424	2425	3061	3824	3936	3699	1314
07100740000000	D	                                                  	Contra Costa County Office of                     	Contra Costa   	1975	586	347	286	142	126	63	30	1314
07100740114470	S	Making Waves Academy                              	Contra Costa County Office of                     	Contra Costa   	172	0	0	NA	NA	NA	NA	NA	1314
07100740731380	S	Clayton Valley Charter High                       	Contra Costa County Office of                     	Contra Costa   	1430	464	347	286	142	126	63	30	1314
07616300000000	D	                                                  	Acalanes Union High                               	Contra Costa   	3968	1340	1763	54	232	663	1058	1283	1314
07616300107524	S	Acalanes Center for Independent Study             	Acalanes Union High                               	Contra Costa   	39	23	0	NA	NA	NA	NA	NA	1314
07616300730283	S	Acalanes High                                     	Acalanes Union High                               	Contra Costa   	990	332	427	14	53	140	232	285	1314
07616300731125	S	Campolindo High                                   	Acalanes Union High                               	Contra Costa   	938	309	471	14	72	203	291	367	1314
07616300733725	S	Las Lomas High                                    	Acalanes Union High                               	Contra Costa   	1144	368	437	15	64	183	254	232	1314
07616300734244	S	Miramonte High                                    	Acalanes Union High                               	Contra Costa   	834	302	428	11	43	137	281	399	1314
07616480000000	D	                                                  	Antioch Unified                                   	Contra Costa   	4582	1693	668	325	395	231	128	71	1314
07616480117218	S	Dozier-Libbey Medical High                        	Antioch Unified                                   	Contra Costa   	456	136	145	47	83	58	14	4	1314
07616480730259	S	Prospects High (Alternative)                      	Antioch Unified                                   	Contra Costa   	361	257	0	NA	NA	NA	NA	NA	1314
07616480730465	S	Deer Valley High                                  	Antioch Unified                                   	Contra Costa   	2005	604	362	181	201	116	88	60	1314
07616480730861	S	Antioch High                                      	Antioch Unified                                   	Contra Costa   	1357	409	161	97	111	57	26	7	1314
07616970000000	D	                                                  	John Swett Unified                                	Contra Costa   	405	148	64	42	26	12	11	6	1314
07616970737023	S	John Swett High                                   	John Swett Unified                                	Contra Costa   	351	114	64	42	26	12	11	6	1314
07617210000000	D	                                                  	Liberty Union High                                	Contra Costa   	5909	2030	1215	337	558	586	374	140	1314
07617210107797	S	Heritage High                                     	Liberty Union High                                	Contra Costa   	1755	539	532	137	179	261	218	82	1314
07617210730457	S	Freedom High                                      	Liberty Union High                                	Contra Costa   	1877	611	250	84	155	106	48	28	1314
07617210730572	S	Independence High                                 	Liberty Union High                                	Contra Costa   	382	254	0	NA	NA	NA	NA	NA	1314
07617210733980	S	Liberty High                                      	Liberty Union High                                	Contra Costa   	1709	506	433	116	224	219	108	30	1314
07617390000000	D	                                                  	Martinez Unified                                  	Contra Costa   	1036	358	228	49	113	144	80	38	1314
07617390730473	S	Briones (Alternative)                             	Martinez Unified                                  	Contra Costa   	40	24	0	NA	NA	NA	NA	NA	1314
07617390730549	S	Alhambra Senior High                              	Martinez Unified                                  	Contra Costa   	888	279	228	49	113	144	80	38	1314
07617540000000	D	                                                  	Mt. Diablo Unified                                	Contra Costa   	6325	2169	1063	347	354	423	349	253	1314
07617540730044	S	Northgate High                                    	Mt. Diablo Unified                                	Contra Costa   	1254	399	303	17	69	143	154	130	1314
07617540730317	S	Horizons Alternative                              	Mt. Diablo Unified                                	Contra Costa   	141	83	0	NA	NA	NA	NA	NA	1314
07617540731646	S	College Park High                                 	Mt. Diablo Unified                                	Contra Costa   	1367	383	301	49	73	127	111	97	1314
07617540731836	S	Concord High                                      	Mt. Diablo Unified                                	Contra Costa   	1077	323	169	94	81	71	40	10	1314
07617540734566	S	Mt. Diablo High                                   	Mt. Diablo Unified                                	Contra Costa   	992	320	102	71	41	34	21	8	1314
07617540737809	S	Ygnacio Valley High                               	Mt. Diablo Unified                                	Contra Costa   	865	288	188	116	90	48	23	8	1314
07617880000000	D	                                                  	Pittsburg Unified                                 	Contra Costa   	2212	700	250	106	148	110	58	24	1314
07617880735407	S	Pittsburg Senior High                             	Pittsburg Unified                                 	Contra Costa   	1925	516	250	106	148	110	58	24	1314
07617960000000	D	                                                  	West Contra Costa Unified                         	Contra Costa   	6399	2254	1278	744	637	413	207	127	1314
07617960101477	S	Leadership Public Schools: Richmond               	West Contra Costa Unified                         	Contra Costa   	352	111	126	32	65	49	34	34	1314
07617960730291	S	Middle College High                               	West Contra Costa Unified                         	Contra Costa   	202	75	1	*	*	*	*	*	1314
07617960730325	S	Vista High (Alternative)                          	West Contra Costa Unified                         	Contra Costa   	277	163	0	NA	NA	NA	NA	NA	1314
07617960730598	S	Hercules High                                     	West Contra Costa Unified                         	Contra Costa   	733	259	235	97	122	86	47	10	1314
07617960732164	S	De Anza Senior High                               	West Contra Costa Unified                         	Contra Costa   	803	207	133	87	103	41	22	8	1314
07617960732941	S	El Cerrito Senior High                            	West Contra Costa Unified                         	Contra Costa   	985	322	309	137	150	116	69	47	1314
07617960733253	S	Gompers (Samuel) Continuation                     	West Contra Costa Unified                         	Contra Costa   	151	116	2	*	*	*	*	*	1314
07617960733659	S	Kennedy High                                      	West Contra Costa Unified                         	Contra Costa   	581	170	161	175	50	20	6	2	1314
07617960735316	S	Pinole Valley High                                	West Contra Costa Unified                         	Contra Costa   	964	311	182	109	116	63	19	14	1314
07617960735902	S	Richmond High                                     	West Contra Costa Unified                         	Contra Costa   	1123	382	129	106	30	35	10	11	1314
07618040000000	D	                                                  	San Ramon Valley Unified                          	Contra Costa   	7146	2294	2548	135	456	1116	1608	1727	1314
07618040113118	S	Dougherty Valley High                             	San Ramon Valley Unified                          	Contra Costa   	1737	508	911	32	131	365	518	821	1314
07618040730051	S	California High                                   	San Ramon Valley Unified                          	Contra Costa   	1907	613	581	39	103	270	405	368	1314
07618040730218	S	Venture (Alternative)                             	San Ramon Valley Unified                          	Contra Costa   	193	90	0	NA	NA	NA	NA	NA	1314
31668450000000	D	                                                  	Loomis Union Elementary                           	Placer         	57	13	25	5	4	12	11	2	1314
31668450121418	S	John Adams Academy                                	Loomis Union Elementary                           	Placer         	57	13	25	5	4	12	11	2	1314
31668520000000	D	                                                  	Newcastle Elementary                              	Placer         	13	3	0	NA	NA	NA	NA	NA	1314
31668520127902	S	Squaw Valley Preparatory                          	Newcastle Elementary                              	Placer         	9	0	0	NA	NA	NA	NA	NA	1314
31668940000000	D	                                                  	Placer Union High                                 	Placer         	3178	1114	599	102	199	362	278	168	1314
31668940102293	S	Foresthill High                                   	Placer Union High                                 	Placer         	145	58	27	7	17	7	2	2	1314
31668943130135	S	Maidu High Independent Study                      	Placer Union High                                 	Placer         	114	57	0	NA	NA	NA	NA	NA	1314
31668943131851	S	Colfax High                                       	Placer Union High                                 	Placer         	513	182	69	21	30	36	30	13	1314
31668943132453	S	Del Oro High                                      	Placer Union High                                 	Placer         	1257	416	352	51	94	228	165	108	1314
31668943135704	S	Placer High                                       	Placer Union High                                 	Placer         	991	326	151	23	58	91	81	45	1314
31669280000000	D	                                                  	Roseville Joint Union High                        	Placer         	7673	2597	2238	459	868	1315	1131	611	1314
31669280116459	S	Antelope High                                     	Roseville Joint Union High                        	Placer         	1366	466	399	121	161	208	129	69	1314
31669283130119	S	Independence High (Alternative)                   	Roseville Joint Union High                        	Placer         	168	105	1	*	*	*	*	*	1314
31669283130176	S	Woodcreek High                                    	Roseville Joint Union High                        	Placer         	1662	527	489	60	187	276	320	160	1314
31669283130184	S	Granite Bay High                                  	Roseville Joint Union High                        	Placer         	1587	522	740	75	227	522	511	332	1314
31669283130309	S	Adelante High (Continuation)                      	Roseville Joint Union High                        	Placer         	136	84	2	*	*	*	*	*	1314
31669283135308	S	Oakmont High                                      	Roseville Joint Union High                        	Placer         	1306	402	234	80	99	111	49	16	1314
31669283136504	S	Roseville High                                    	Roseville Joint Union High                        	Placer         	1438	487	373	122	192	198	121	34	1314
31669440000000	D	                                                  	Tahoe-Truckee Unified                             	Placer         	724	222	154	43	51	95	64	23	1314
