cds	rtype	sname	dname	cname	enroll12	enroll1012	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
10622811033950	S	Laton High	Laton Joint Unified	Fresno	44	133	15	6	5	3	0	2	1516
10623310000000	D		Orange Center	Fresno	11	33	0	N/A	N/A	N/A	N/A	N/A	1516
10623310130880	S	Academy of Arts and Sciences: Fresno	Orange Center	Fresno	11	33	0	N/A	N/A	N/A	N/A	N/A	1516
10623640000000	D		Parlier Unified	Fresno	223	656	128	107	47	22	13	3	1516
10623641034990	S	Parlier High	Parlier Unified	Fresno	195	606	128	107	47	22	13	3	1516
10623800000000	D		Raisin City Elementary	Fresno	316	543	0	N/A	N/A	N/A	N/A	N/A	1516
10623800124982	S	Ambassador Phillip V. Sanchez Public Charter	Raisin City Elementary	Fresno	316	543	0	N/A	N/A	N/A	N/A	N/A	1516
10624140000000	D		Sanger Unified	Fresno	785	2384	378	166	250	199	102	23	1516
10624141030451	S	Taft High	Sanger Unified	Fresno	35	91	0	N/A	N/A	N/A	N/A	N/A	1516
10624141030766	S	Hallmark Charter	Sanger Unified	Fresno	34	119	7	*	*	*	*	*	1516
10624141036094	S	Sanger High	Sanger Unified	Fresno	665	2067	371	162	248	196	98	22	1516
10624300000000	D		Selma Unified	Fresno	452	1444	166	27	105	70	25	22	1516
10624301030758	S	Selma Independent	Selma Unified	Fresno	38	111	0	N/A	N/A	N/A	N/A	N/A	1516
10624301036672	S	Selma High	Selma Unified	Fresno	385	1284	166	27	105	70	25	22	1516
10625390000000	D		West Park Elementary	Fresno	78	179	0	N/A	N/A	N/A	N/A	N/A	1516
10625396112387	S	West Park Charter Academy	West Park Elementary	Fresno	78	179	0	N/A	N/A	N/A	N/A	N/A	1516
10625470000000	D		Westside Elementary	Fresno	313	580	3	*	*	*	*	*	1516
10625470120535	S	Crescent View South Charter	Westside Elementary	Fresno	308	555	2	*	*	*	*	*	1516
10625470127159	S	Opportunities For Learning - Fresno	Westside Elementary	Fresno	5	22	1	*	*	*	*	*	1516
10738090000000	D		Firebaugh-Las Deltas Unified	Fresno	179	524	100	71	62	33	17	12	1516
10738091030121	S	Firebaugh High	Firebaugh-Las Deltas Unified	Fresno	170	508	100	71	62	33	17	12	1516
10739650000000	D		Central Unified	Fresno	1086	3338	378	139	224	201	94	38	1516
10739651030386	S	Central Unified Alternative/Opportunity	Central Unified	Fresno	117	200	2	*	*	*	*	*	1516
10739651030626	S	Central High East Campus	Central Unified	Fresno	899	2995	375	137	224	201	94	36	1516
10739651035112	S	Pershing Continuation High	Central Unified	Fresno	64	126	1	*	*	*	*	*	1516
10739990000000	D		Kerman Unified	Fresno	328	1049	106	59	72	42	12	20	1516
10739991033430	S	Kerman High	Kerman Unified	Fresno	301	996	106	59	72	42	12	20	1516
10751270000000	D		Mendota Unified	Fresno	204	624	79	77	38	14	5	15	1516
10751271030493	S	Mendota High	Mendota Unified	Fresno	196	607	79	77	38	14	5	15	1516
10752340000000	D		Golden Plains Unified	Fresno	122	339	90	53	19	17	15	9	1516
10752341037456	S	Tranquillity High	Golden Plains Unified	Fresno	115	324	90	53	19	17	15	9	1516
10752750000000	D		Sierra Unified	Fresno	128	379	78	37	53	43	21	4	1516
10752751036938	S	Sierra High	Sierra Unified	Fresno	110	351	78	37	53	43	21	4	1516
10754080000000	D		Riverdale Joint Unified	Fresno	132	433	142	135	67	25	4	1	1516
10754081035575	S	Riverdale High	Riverdale Joint Unified	Fresno	128	421	142	135	67	25	4	1	1516
10755980000000	D		Caruthers Unified	Fresno	132	427	114	114	45	25	9	1	1516
10755981030535	S	Caruthers High	Caruthers Unified	Fresno	127	412	114	114	45	25	9	1	1516
10767780000000	D		Washington Unified	Fresno	435	1066	206	158	69	22	25	16	1516
10767780122473	S	Elm High	Washington Unified	Fresno	75	126	0	N/A	N/A	N/A	N/A	N/A	1516
10767781030774	S	W. E. B. DuBois Public Charter	Washington Unified	Fresno	115	184	0	N/A	N/A	N/A	N/A	N/A	1516
10767781038306	S	Washington High	Washington Unified	Fresno	237	739	206	158	69	22	25	16	1516
11000000000000	C			Glenn	542	1406	176	93	82	37	36	21	1516
11101160000000	D		Glenn County Office of Education	Glenn	142	202	1	*	*	*	*	*	1516
11101160130724	S	Success One!	Glenn County Office of Education	Glenn	43	65	0	N/A	N/A	N/A	N/A	N/A	1516
11101160130807	S	Conservation Corps of Long Beach Gateway Cities Ch	Glenn County Office of Education	Glenn	78	78	0	N/A	N/A	N/A	N/A	N/A	1516
11101161130103	S	William Finch	Glenn County Office of Education	Glenn	11	37	1	*	*	*	*	*	1516
11626460000000	D		Princeton Joint Unified	Glenn	18	56	1	*	*	*	*	*	1516
11626461136209	S	Princeton Junior-Senior High	Princeton Joint Unified	Glenn	18	56	1	*	*	*	*	*	1516
11626530000000	D		Stony Creek Joint Unified	Glenn	5	18	4	*	*	*	*	*	1516
11626531132109	S	Elk Creek Junior-Senior High	Stony Creek Joint Unified	Glenn	4	17	4	*	*	*	*	*	1516
11626610000000	D		Willows Unified	Glenn	102	349	42	30	23	1	0	0	1516
11626611132851	S	Willows High	Willows Unified	Glenn	85	324	42	30	23	1	0	0	1516
11754810000000	D		Orland Joint Unified	Glenn	188	547	94	52	31	23	25	11	1516
11754811135656	S	Orland High	Orland Joint Unified	Glenn	173	508	94	52	31	23	25	11	1516
11765620000000	D		Hamilton Unified	Glenn	87	234	34	8	25	11	10	9	1516
11765621133701	S	Hamilton High	Hamilton Unified	Glenn	80	225	34	8	25	11	10	9	1516
12000000000000	C			Humboldt	1397	4011	513	137	247	204	139	58	1516
12101240000000	D		Humboldt County Office of Education	Humboldt	51	191	66	21	28	15	5	0	1516
12101240115097	S	Northcoast Preparatory and Performing Arts Academy	Humboldt County Office of Education	Humboldt	27	98	66	21	28	15	5	0	1516
12626870000000	D		Northern Humboldt Union High	Humboldt	443	1256	147	16	57	71	63	28	1516
12626870107110	S	Six Rivers Charter High	Northern Humboldt Union High	Humboldt	24	77	3	*	*	*	*	*	1516
12626870124263	S	Laurel Tree Charter	Northern Humboldt Union High	Humboldt	5	25	2	*	*	*	*	*	1516
12626871230044	S	Pacific Coast High (Continuation)	Northern Humboldt Union High	Humboldt	27	44	1	*	*	*	*	*	1516
12626871230705	S	Arcata High	Northern Humboldt Union High	Humboldt	212	609	110	9	32	56	56	26	1516
12626871235209	S	McKinleyville High	Northern Humboldt Union High	Humboldt	166	456	31	5	19	14	7	2	1516
12628100000000	D		Fortuna Union High	Humboldt	260	804	89	39	51	30	21	9	1516
12628100108688	S	Academy of the Redwoods	Fortuna Union High	Humboldt	45	120	0	N/A	N/A	N/A	N/A	N/A	1516
12628101233352	S	East High (Continuation)	Fortuna Union High	Humboldt	45	82	2	*	*	*	*	*	1516
12628101233402	S	Fortuna Union High	Fortuna Union High	Humboldt	170	602	87	36	51	28	21	9	1516
12629010000000	D		Klamath-Trinity Joint Unified	Humboldt	75	222	18	14	4	2	2	1	1516
12629011234004	S	Hoopa Valley High	Klamath-Trinity Joint Unified	Humboldt	53	173	18	14	4	2	2	1	1516
12629270000000	D		Loleta Union Elementary	Humboldt	23	62	0	N/A	N/A	N/A	N/A	N/A	1516
12629271230150	S	Pacific View Charter	Loleta Union Elementary	Humboldt	23	62	0	N/A	N/A	N/A	N/A	N/A	1516
12630320000000	D		South Bay Union Elementary	Humboldt	46	114	2	*	*	*	*	*	1516
12630320111203	S	Alder Grove Charter	South Bay Union Elementary	Humboldt	46	114	2	*	*	*	*	*	1516
12630400000000	D		Southern Humboldt Joint Unified	Humboldt	54	144	8	*	*	*	*	*	1516
12630401230010	S	Osprey Learning Center	Southern Humboldt Joint Unified	Humboldt	5	8	5	*	*	*	*	*	1516
12630401237007	S	South Fork Junior - Senior High	Southern Humboldt Joint Unified	Humboldt	49	136	3	*	*	*	*	*	1516
12753740000000	D		Ferndale Unified	Humboldt	47	124	23	15	17	7	2	0	1516
12753741232909	S	Ferndale High	Ferndale Unified	Humboldt	47	124	23	15	17	7	2	0	1516
12753820000000	D		Mattole Unified	Humboldt	116	230	8	*	*	*	*	*	1516
12753821230085	S	Mattole Triple Junction High	Mattole Unified	Humboldt	1	5	3	*	*	*	*	*	1516
12753821230135	S	Mattole Valley Charter (#159)	Mattole Unified	Humboldt	115	225	5	*	*	*	*	*	1516
12755150000000	D		Eureka City Schools	Humboldt	282	864	152	31	81	70	44	19	1516
12755151232206	S	Eureka Senior High	Eureka City Schools	Humboldt	215	752	152	31	81	70	44	19	1516
13000000000000	C			Imperial	2674	8655	1640	786	835	500	406	344	1516
13101320000000	D		Imperial County Office of Education	Imperial	65	220	0	N/A	N/A	N/A	N/A	N/A	1516
13630810000000	D		Brawley Union High	Imperial	442	1402	204	27	118	85	66	29	1516
13630811331404	S	Brawley High	Brawley Union High	Imperial	334	1209	204	27	118	85	66	29	1516
13630990000000	D		Calexico Unified	Imperial	755	2396	514	303	284	108	112	153	1516
13630991332154	S	Aurora High (Continuation)	Calexico Unified	Imperial	66	171	1	*	*	*	*	*	1516
13630991332204	S	Calexico High	Calexico Unified	Imperial	689	2225	513	302	284	108	112	153	1516
13631070000000	D		Calipatria Unified	Imperial	77	274	53	54	24	11	10	4	1516
13631071332501	S	Calipatria High	Calipatria Unified	Imperial	77	274	53	54	24	11	10	4	1516
13631150000000	D		Central Union High	Imperial	891	2921	547	201	292	216	153	113	1516
13631151330133	S	Southwest High	Central Union High	Imperial	434	1429	326	98	185	142	99	74	1516
13631151333004	S	Central Union High	Central Union High	Imperial	421	1359	220	103	107	73	54	39	1516
13631151333558	S	Desert Oasis High (Continuation)	Central Union High	Imperial	36	131	1	*	*	*	*	*	1516
13631490000000	D		Holtville Unified	Imperial	132	418	68	32	18	14	15	12	1516
13631491335306	S	Holtville High	Holtville Unified	Imperial	122	387	68	32	18	14	15	12	1516
13631640000000	D		Imperial Unified	Imperial	255	872	253	169	99	65	50	33	1516
13631641335900	S	Imperial High	Imperial Unified	Imperial	246	825	253	169	99	65	50	33	1516
13632140000000	D		San Pasqual Valley Unified	Imperial	57	152	1	*	*	*	*	*	1516
13632141337609	S	San Pasqual Valley High	San Pasqual Valley Unified	Imperial	36	123	1	*	*	*	*	*	1516
14000000000000	C			Inyo	1225	2382	101	26	80	68	41	10	1516
14101400000000	D		Inyo County Office of Education	Inyo	1008	1745	0	N/A	N/A	N/A	N/A	N/A	1516
14101400117994	S	YouthBuild Charter School of California	Inyo County Office of Education	Inyo	554	1171	0	N/A	N/A	N/A	N/A	N/A	1516
14101400128447	S	The Education Corps	Inyo County Office of Education	Inyo	274	274	0	N/A	N/A	N/A	N/A	N/A	1516
14101400128454	S	College Bridge Academy	Inyo County Office of Education	Inyo	178	296	0	N/A	N/A	N/A	N/A	N/A	1516
14632480000000	D		Big Pine Unified	Inyo	6	32	2	*	*	*	*	*	1516
14632481431352	S	Big Pine High	Big Pine Unified	Inyo	6	32	2	*	*	*	*	*	1516
14632710000000	D		Death Valley Unified	Inyo	6	10	5	*	*	*	*	*	1516
14632890000000	D		Lone Pine Unified	Inyo	38	91	17	7	2	5	6	0	1516
14632891434901	S	Lone Pine High	Lone Pine Unified	Inyo	33	85	17	7	2	5	6	0	1516
14632970000000	D		Owens Valley Unified	Inyo	5	17	3	*	*	*	*	*	1516
14632971436203	S	Owens Valley High	Owens Valley Unified	Inyo	5	17	3	*	*	*	*	*	1516
14766870000000	D		Bishop Unified	Inyo	162	487	74	18	74	57	24	9	1516
14766870119081	S	Bishop Independent Study	Bishop Unified	Inyo	12	24	0	N/A	N/A	N/A	N/A	N/A	1516
14766871431600	S	Bishop Union High	Bishop Unified	Inyo	135	431	74	18	74	57	24	9	1516
15000000000000	C			Kern	13297	39270	5188	2343	2781	2097	1432	853	1516
15101570000000	D		Kern County Office of Education	Kern	683	1605	6	*	*	*	*	*	1516
15101570119669	S	Wonderful College Prep Academy	Kern County Office of Education	Kern	78	244	0	N/A	N/A	N/A	N/A	N/A	1516
15101571530310	S	Kern County Community	Kern County Office of Education	Kern	374	849	3	*	*	*	*	*	1516
15101571530492	S	Valley Oaks Charter	Kern County Office of Education	Kern	67	196	3	*	*	*	*	*	1516
15634120000000	D		Delano Joint Union High	Kern	956	2935	589	453	409	215	150	57	1516
15634120100529	S	Cesar E. Chavez High	Delano Joint Union High	Kern	289	910	191	124	128	85	64	25	1516
15634120116384	S	Robert F. Kennedy High	Delano Joint Union High	Kern	234	743	148	129	84	47	37	16	1516
15634121531672	S	Delano High	Delano Joint Union High	Kern	369	1142	250	200	197	83	49	16	1516
15635290000000	D		Kern High	Kern	9372	27494	3826	1501	2006	1584	1049	690	1516
15635290100198	S	Golden Valley High	Kern High	Kern	564	1708	319	187	154	79	58	21	1516
15635290110999	S	Frontier High	Kern High	Kern	552	1702	269	39	149	97	96	39	1516
15635290116392	S	Independence High	Kern High	Kern	512	1537	184	58	86	85	54	27	1516
15635290116400	S	Mira Monte High	Kern High	Kern	459	1520	243	153	106	65	47	25	1516
15635290125062	S	Tierra Del Sol Continuation High	Kern High	Kern	211	302	1	*	*	*	*	*	1516
15635291530112	S	Vista West Continuation High	Kern High	Kern	186	289	1	*	*	*	*	*	1516
15635291530252	S	Arvin High	Kern High	Kern	512	1699	216	126	102	77	46	38	1516
15635291530344	S	Stockdale High	Kern High	Kern	503	1554	388	84	186	253	150	113	1516
15635291530369	S	Centennial High	Kern High	Kern	492	1483	318	24	162	135	113	92	1516
15635291530385	S	Ridgeview High	Kern High	Kern	559	1723	200	124	140	98	46	19	1516
15635291530435	S	Kern Workforce 2000 Academy	Kern High	Kern	244	422	0	N/A	N/A	N/A	N/A	N/A	1516
15635291530476	S	Liberty High	Kern High	Kern	483	1472	393	79	161	150	101	99	1516
15635291530708	S	Bakersfield High	Kern High	Kern	681	2016	358	130	245	222	137	94	1516
15635291532290	S	East Bakersfield High	Kern High	Kern	493	1551	80	26	32	19	18	6	1516
15635291532605	S	Foothill High	Kern High	Kern	480	1417	1	*	*	*	*	*	1516
15635291533330	S	Highland High	Kern High	Kern	448	1400	254	113	164	123	72	26	1516
15635291533538	S	Kern Valley High	Kern High	Kern	101	322	19	4	7	11	6	3	1516
15635291534775	S	North High	Kern High	Kern	397	1137	160	110	109	35	14	6	1516
15635291535087	S	Shafter High	Kern High	Kern	322	1004	149	63	59	49	34	50	1516
15635291535392	S	South High	Kern High	Kern	459	1415	202	155	114	59	32	13	1516
15635291536606	S	West High	Kern High	Kern	417	1382	71	25	29	27	25	17	1516
15636280000000	D		Maricopa Unified	Kern	137	523	1	*	*	*	*	*	1516
15636280127209	S	California Virtual Academy High @ Maricopa	Maricopa Unified	Kern	117	459	0	N/A	N/A	N/A	N/A	N/A	1516
15636281533843	S	Maricopa High	Maricopa Unified	Kern	20	64	1	*	*	*	*	*	1516
15636770000000	D		Mojave Unified	Kern	163	503	27	19	13	3	2	1	1516
15636770114512	S	California City High	Mojave Unified	Kern	127	375	21	14	12	3	2	0	1516
15636771534460	S	Mojave Jr./Sr. High	Mojave Unified	Kern	36	128	6	*	*	*	*	*	1516
15636850000000	D		Muroc Joint Unified	Kern	129	413	78	41	50	26	13	3	1516
15636851530997	S	Boron Junior-Senior High	Muroc Joint Unified	Kern	37	132	0	N/A	N/A	N/A	N/A	N/A	1516
15636851531987	S	Desert Junior-Senior High	Muroc Joint Unified	Kern	92	281	78	41	50	26	13	3	1516
15637760000000	D		Southern Kern Unified	Kern	211	660	11	*	*	*	*	*	1516
15637761530377	S	Abraham Lincoln Alternative	Southern Kern Unified	Kern	29	63	0	N/A	N/A	N/A	N/A	N/A	1516
15637761534957	S	Rosamond High	Southern Kern Unified	Kern	159	550	11	*	*	*	*	*	1516
15638180000000	D		Taft Union High	Kern	254	803	39	25	6	9	6	4	1516
15638181535905	S	Taft Union High	Taft Union High	Kern	229	736	39	25	6	9	6	4	1516
15638260000000	D		Tehachapi Unified	Kern	354	1043	105	11	66	63	42	12	1516
15638261536135	S	Tehachapi High	Tehachapi Unified	Kern	293	947	105	11	66	63	42	12	1516
15638590000000	D		Wasco Union High	Kern	409	1277	189	73	106	60	39	8	1516
15638591530351	S	Wasco Independence High	Wasco Union High	Kern	64	123	3	*	*	*	*	*	1516
15638591536440	S	Wasco High	Wasco Union High	Kern	345	1154	186	71	105	58	38	8	1516
15737420000000	D		Sierra Sands Unified	Kern	376	1107	143	16	60	86	95	57	1516
15737421531367	S	Burroughs High	Sierra Sands Unified	Kern	325	1011	143	16	60	86	95	57	1516
15739080000000	D		McFarland Unified	Kern	184	674	161	191	57	44	32	18	1516
15739081534155	S	McFarland High	McFarland Unified	Kern	171	628	161	191	57	44	32	18	1516
15751680000000	D		El Tejon Unified	Kern	69	233	13	*	*	*	*	*	1516
15751681530401	S	Frazier Mountain High	El Tejon Unified	Kern	69	233	13	*	*	*	*	*	1516
16000000000000	C			Kings	2021	6321	741	457	344	236	184	91	1516
16101650000000	D		Kings County Office of Education	Kings	55	153	0	N/A	N/A	N/A	N/A	N/A	1516
16638750000000	D		Armona Union Elementary	Kings	98	317	1	*	*	*	*	*	1516
16638750101717	S	Crossroads Charter	Armona Union Elementary	Kings	40	78	1	*	*	*	*	*	1516
16638750112698	S	California Virtual Academy @ Kings	Armona Union Elementary	Kings	58	239	0	N/A	N/A	N/A	N/A	N/A	1516
16638910000000	D		Corcoran Joint Unified	Kings	206	653	72	44	32	14	8	5	1516
16638911632207	S	Corcoran High	Corcoran Joint Unified	Kings	190	621	72	44	32	14	8	5	1516
16639250000000	D		Hanford Joint Union High	Kings	890	2794	315	130	139	152	110	36	1516
16639250118919	S	Sierra Pacific High	Hanford Joint Union High	Kings	156	556	91	22	40	36	33	9	1516
16639251630169	S	Hanford West High	Hanford Joint Union High	Kings	323	1014	147	93	60	56	45	16	1516
16639251634401	S	Hanford High	Hanford Joint Union High	Kings	316	1078	77	15	39	60	32	11	1516
16639580000000	D		Kit Carson Union Elementary	Kings	74	209	0	N/A	N/A	N/A	N/A	N/A	1516
16639580132860	S	Kings Valley Academy	Kit Carson Union Elementary	Kings	74	209	0	N/A	N/A	N/A	N/A	N/A	1516
16639820000000	D		Lemoore Union High	Kings	565	1696	266	167	144	68	49	33	1516
16639820110205	S	Lemoore Middle College High	Lemoore Union High	Kings	65	177	16	2	9	3	0	2	1516
16639821635606	S	Lemoore High	Lemoore Union High	Kings	459	1444	250	165	135	65	49	31	1516
16739320000000	D		Reef-Sunset Unified	Kings	133	499	87	115	29	2	17	17	1516
16739321630953	S	Avenal High	Reef-Sunset Unified	Kings	121	464	87	115	29	2	17	17	1516
17000000000000	C			Lake	610	2051	224	145	106	72	36	13	1516
17640140000000	D		Kelseyville Unified	Lake	133	420	40	6	16	22	7	5	1516
17640141734359	S	Kelseyville High	Kelseyville Unified	Lake	128	401	40	6	16	22	7	5	1516
17640220000000	D		Konocti Unified	Lake	192	671	49	55	14	9	6	0	1516
17640220132571	S	Konocti Education Center	Konocti Unified	Lake	34	96	0	N/A	N/A	N/A	N/A	N/A	1516
17640221730118	S	Richard H. Lewis Alternative	Konocti Unified	Lake	9	25	2	*	*	*	*	*	1516
17640221735000	S	Lower Lake High	Konocti Unified	Lake	109	454	47	55	13	8	4	0	1516
17640300000000	D		Lakeport Unified	Lake	98	343	51	22	33	23	8	2	1516
17640301730142	S	Lakeport Alternative (Home School)	Lakeport Unified	Lake	14	24	0	N/A	N/A	N/A	N/A	N/A	1516
17640301732304	S	Clear Lake High	Lakeport Unified	Lake	74	286	51	22	33	23	8	2	1516
17640550000000	D		Middletown Unified	Lake	122	401	72	54	33	16	15	5	1516
17640550129601	S	California Connections Academy @ North Bay	Middletown Unified	Lake	9	45	0	N/A	N/A	N/A	N/A	N/A	1516
17640551736008	S	Middletown High	Middletown Unified	Lake	107	341	72	54	33	16	15	5	1516
17640710000000	D		Upper Lake Union High	Lake	62	202	12	*	*	*	*	*	1516
17640711737006	S	Upper Lake High	Upper Lake Union High	Lake	57	185	12	*	*	*	*	*	1516
18000000000000	C			Lassen	409	1138	113	38	65	44	18	16	1516
18640890000000	D		Big Valley Joint Unified	Lassen	20	47	16	9	7	0	0	0	1516
18640891831601	S	Big Valley Jr. Sr. High	Big Valley Joint Unified	Lassen	20	47	16	9	7	0	0	0	1516
18641390000000	D		Lassen Union High	Lassen	221	618	91	28	54	40	14	14	1516
18641391833805	S	Lassen High	Lassen Union High	Lassen	220	610	91	28	54	40	14	14	1516
18641620000000	D		Ravendale-Termo Elementary	Lassen	66	204	3	*	*	*	*	*	1516
18641620120287	S	New Day Academy	Ravendale-Termo Elementary	Lassen	18	78	0	N/A	N/A	N/A	N/A	N/A	1516
18641626010763	S	Long Valley Charter	Ravendale-Termo Elementary	Lassen	48	126	3	*	*	*	*	*	1516
18642040000000	D		Westwood Unified	Lassen	60	162	3	*	*	*	*	*	1516
18642041830132	S	Westwood Charter	Westwood Unified	Lassen	53	125	1	*	*	*	*	*	1516
