cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
43694270107151	S	"Escuela Popular/Center for Training and Careers, F"	East Side Union High                              	Santa Clara    	152	48	0	NA	NA	NA	NA	NA	1415
43694270116889	S	KIPP San Jose Collegiate                          	East Side Union High                              	Santa Clara    	336	95	242	99	72	84	82	55	1415
43694270123745	S	Summit Public School: Rainier                     	East Side Union High                              	Santa Clara    	214	59	137	154	39	25	16	11	1415
43694270125427	S	Calero High                                       	East Side Union High                              	Santa Clara    	165	45	0	NA	NA	NA	NA	NA	1415
43694270125617	S	ACE Charter High                                  	East Side Union High                              	Santa Clara    	146	0	0	NA	NA	NA	NA	NA	1415
43694270130856	S	Luis Valdez Leadership Academy                    	East Side Union High                              	Santa Clara    	0	0	1	*	*	*	*	*	1415
43694274330015	S	Yerba Buena High                                  	East Side Union High                              	Santa Clara    	1289	421	474	342	257	134	75	55	1415
43694274330023	S	Santa Teresa High                                 	East Side Union High                              	Santa Clara    	1669	581	540	241	279	290	185	132	1415
43694274330031	S	Independence High                                 	East Side Union High                              	Santa Clara    	2304	786	673	155	284	321	224	132	1415
43694274330668	S	Latino College Preparatory Academy                	East Side Union High                              	Santa Clara    	286	88	144	44	44	39	34	8	1415
43694274330676	S	San Jose Conservation Corps Charter               	East Side Union High                              	Santa Clara    	339	339	0	NA	NA	NA	NA	NA	1415
43694274330692	S	Evergreen Valley High                             	East Side Union High                              	Santa Clara    	2043	652	923	191	378	515	399	482	1415
43694274330726	S	Escuela Popular Accelerated Family Learning       	East Side Union High                              	Santa Clara    	34	12	0	NA	NA	NA	NA	NA	1415
43694274332318	S	Foothill High                                     	East Side Union High                              	Santa Clara    	343	254	1	*	*	*	*	*	1415
43694274332995	S	Andrew P. Hill High                               	East Side Union High                              	Santa Clara    	1511	526	248	76	71	83	55	28	1415
43694274333639	S	James Lick High                                   	East Side Union High                              	Santa Clara    	817	243	291	110	157	122	65	19	1415
43694274334900	S	Mount Pleasant High                               	East Side Union High                              	Santa Clara    	1091	363	276	135	145	126	55	43	1415
43694274335204	S	Oak Grove High                                    	East Side Union High                              	Santa Clara    	1395	452	348	175	173	145	87	43	1415
43694274335428	S	William C. Overfelt High                          	East Side Union High                              	Santa Clara    	1068	315	356	337	117	58	37	11	1415
43694274335907	S	Piedmont Hills High                               	East Side Union High                              	Santa Clara    	1631	535	526	113	205	298	257	234	1415
43694274337903	S	Silver Creek High                                 	East Side Union High                              	Santa Clara    	1776	556	564	123	187	248	205	222	1415
43694680000000	D	                                                  	Fremont Union High                                	Santa Clara    	7964	2704	3559	322	649	1469	2334	3654	1415
43694684331799	S	Cupertino High                                    	Fremont Union High                                	Santa Clara    	1590	508	635	41	85	291	453	703	1415
43694684332474	S	Fremont High                                      	Fremont Union High                                	Santa Clara    	1456	500	347	56	136	162	194	173	1415
43694684333316	S	Homestead High                                    	Fremont Union High                                	Santa Clara    	1775	606	704	57	90	263	378	637	1415
43694684334421	S	Lynbrook High                                     	Fremont Union High                                	Santa Clara    	1387	472	819	74	150	303	509	899	1415
43694684334462	S	Monta Vista High                                  	Fremont Union High                                	Santa Clara    	1725	608	1054	94	188	450	800	1242	1415
43694840000000	D	                                                  	Gilroy Unified                                    	Santa Clara    	2822	911	667	419	423	320	177	70	1415
43694840114496	S	Dr. T. J. Owens Gilroy Early College Academy      	Gilroy Unified                                    	Santa Clara    	161	41	86	18	41	37	13	12	1415
43694840118380	S	Christopher High                                  	Gilroy Unified                                    	Santa Clara    	1420	437	400	292	275	210	120	40	1415
43694844332839	S	Gilroy High                                       	Gilroy Unified                                    	Santa Clara    	980	267	181	109	107	73	44	18	1415
43695340000000	D	                                                  	Los Gatos-Saratoga Joint Union High               	Santa Clara    	2474	851	1380	104	293	635	993	1090	1415
43695344334371	S	Los Gatos High                                    	Los Gatos-Saratoga Joint Union High               	Santa Clara    	1425	484	782	73	198	389	536	447	1415
43695344337762	S	Saratoga High                                     	Los Gatos-Saratoga Joint Union High               	Santa Clara    	1040	362	598	31	95	246	457	643	1415
43695830000000	D	                                                  	Morgan Hill Unified                               	Santa Clara    	1995	667	890	520	498	361	186	75	1415
43695830102368	S	Ann Sobrato High                                  	Morgan Hill Unified                               	Santa Clara    	1069	312	570	260	323	271	134	62	1415
43695834333951	S	Live Oak High                                     	Morgan Hill Unified                               	Santa Clara    	781	254	320	260	175	90	52	13	1415
43696090000000	D	                                                  	Mountain View-Los Altos Union High                	Santa Clara    	2788	886	1476	215	316	711	857	884	1415
43696094334116	S	Los Altos High                                    	Mountain View-Los Altos Union High                	Santa Clara    	1350	397	693	127	176	379	459	444	1415
43696094334728	S	Mountain View High                                	Mountain View-Los Altos Union High                	Santa Clara    	1349	456	782	88	140	332	397	440	1415
43696094334736	S	Alta Vista High                                   	Mountain View-Los Altos Union High                	Santa Clara    	83	30	1	*	*	*	*	*	1415
43696410000000	D	                                                  	Palo Alto Unified                                 	Santa Clara    	2895	936	1389	55	168	522	1070	1715	1415
43696414332904	S	Henry M. Gunn High                                	Palo Alto Unified                                 	Santa Clara    	1407	447	716	22	88	326	642	962	1415
43696414335782	S	Palo Alto High                                    	Palo Alto Unified                                 	Santa Clara    	1453	476	673	33	80	196	428	753	1415
43696416048375	S	Packard Children's Hospital/Stanford              	Palo Alto Unified                                 	Santa Clara    	14	6	0	NA	NA	NA	NA	NA	1415
43696660000000	D	                                                  	San Jose Unified                                  	Santa Clara    	7839	2687	2531	1109	799	1020	916	793	1415
43696664330080	S	Gunderson High                                    	San Jose Unified                                  	Santa Clara    	807	259	331	311	130	73	23	16	1415
43696664330502	S	Liberty High (Alternative)                        	San Jose Unified                                  	Santa Clara    	310	185	0	NA	NA	NA	NA	NA	1415
43696664330585	S	Downtown College Preparatory                      	San Jose Unified                                  	Santa Clara    	315	102	66	33	7	11	16	13	1415
43696664330593	S	Middle College High                               	San Jose Unified                                  	Santa Clara    	51	27	0	NA	NA	NA	NA	NA	1415
43696664333522	S	Leland High                                       	San Jose Unified                                  	Santa Clara    	1307	417	628	44	112	257	407	474	1415
43696664333795	S	Abraham Lincoln High                              	San Jose Unified                                  	Santa Clara    	1325	352	686	482	266	246	134	80	1415
43696664335949	S	Pioneer High                                      	San Jose Unified                                  	Santa Clara    	1152	356	476	154	173	270	196	113	1415
43696664337200	S	San José High                                     	San Jose Unified                                  	Santa Clara    	778	219	0	NA	NA	NA	NA	NA	1415
43696664338950	S	Willow Glen High                                  	San Jose Unified                                  	Santa Clara    	1209	368	344	85	111	163	140	97	1415
43696740000000	D	                                                  	Santa Clara Unified                               	Santa Clara    	3146	1071	700	188	274	360	280	179	1415
43696744330122	S	Santa Clara High                                  	Santa Clara Unified                               	Santa Clara    	1378	452	306	77	115	139	108	76	1415
43696744330247	S	Wilson Alternative                                	Santa Clara Unified                               	Santa Clara    	193	109	1	*	*	*	*	*	1415
43696744338802	S	Adrian Wilcox High                                	Santa Clara Unified                               	Santa Clara    	1425	427	393	110	159	221	172	103	1415
43733870000000	D	                                                  	Milpitas Unified                                  	Santa Clara    	2353	793	609	93	151	272	248	252	1415
43733874331039	S	Calaveras Hills                                   	Milpitas Unified                                  	Santa Clara    	137	76	1	*	*	*	*	*	1415
43733874334470	S	Milpitas High                                     	Milpitas Unified                                  	Santa Clara    	2216	717	608	93	151	272	247	252	1415
44000000000000	C	                                                  	                                                  	Santa Cruz     	9094	3107	1652	404	623	786	667	381	1415
44104470000000	D	                                                  	Santa Cruz County Office of Education             	Santa Cruz     	862	392	198	12	47	143	150	64	1415
44104474430252	S	Pacific Collegiate Charter                        	Santa Cruz County Office of Education             	Santa Cruz     	237	71	198	12	47	143	150	64	1415
44697650000000	D	                                                  	Live Oak Elementary                               	Santa Cruz     	119	44	29	2	11	16	6	0	1415
44697650100305	S	Cypress Charter High                              	Live Oak Elementary                               	Santa Cruz     	119	44	29	2	11	16	6	0	1415
44697990000000	D	                                                  	Pajaro Valley Unified                             	Santa Cruz     	4029	1300	690	236	282	286	238	139	1415
44697990105858	S	Pajaro Valley High                                	Pajaro Valley Unified                             	Santa Cruz     	1056	326	155	35	26	54	61	27	1415
44697990117804	S	Ceiba College Preparatory Academy                 	Pajaro Valley Unified                             	Santa Cruz     	170	45	31	11	21	6	3	12	1415
44697994430229	S	Pacific Coast Charter                             	Pajaro Valley Unified                             	Santa Cruz     	165	68	1	*	*	*	*	*	1415
44697994430245	S	Academic/Vocational Charter Institute             	Pajaro Valley Unified                             	Santa Cruz     	49	9	1	*	*	*	*	*	1415
44697994430518	S	Aptos High                                        	Pajaro Valley Unified                             	Santa Cruz     	999	306	297	57	123	165	128	72	1415
44697994437794	S	Renaissance High Continuation                     	Pajaro Valley Unified                             	Santa Cruz     	174	99	1	*	*	*	*	*	1415
44697994437901	S	Watsonville High                                  	Pajaro Valley Unified                             	Santa Cruz     	1387	434	204	131	112	59	44	28	1415
44698070000000	D	                                                  	San Lorenzo Valley Unified                        	Santa Cruz     	844	265	137	19	58	99	72	36	1415
44698070110007	S	Ocean Grove Charter                               	San Lorenzo Valley Unified                        	Santa Cruz     	236	75	2	*	*	*	*	*	1415
44698074430179	S	SLVUSD Charter                                    	San Lorenzo Valley Unified                        	Santa Cruz     	60	20	0	NA	NA	NA	NA	NA	1415
44698074436754	S	San Lorenzo Valley High                           	San Lorenzo Valley Unified                        	Santa Cruz     	548	170	135	19	57	99	72	35	1415
44698230000000	D	                                                  	Santa Cruz City High                              	Santa Cruz     	2655	932	597	134	224	242	201	142	1415
44698234430096	S	Ark Independent Studies                           	Santa Cruz City High                              	Santa Cruz     	56	34	2	*	*	*	*	*	1415
44698234430187	S	Delta Charter                                     	Santa Cruz City High                              	Santa Cruz     	127	52	0	NA	NA	NA	NA	NA	1415
44698234430195	S	Alternative Family Education                      	Santa Cruz City High                              	Santa Cruz     	56	13	0	NA	NA	NA	NA	NA	1415
44698234432340	S	Harbor High                                       	Santa Cruz City High                              	Santa Cruz     	769	242	201	48	58	68	75	43	1415
44698234437109	S	Santa Cruz High                                   	Santa Cruz City High                              	Santa Cruz     	762	266	157	8	45	62	59	70	1415
44698234437406	S	Soquel High                                       	Santa Cruz City High                              	Santa Cruz     	776	251	237	78	121	112	65	29	1415
44754320000000	D	                                                  	Scotts Valley Unified                             	Santa Cruz     	585	174	1	*	*	*	*	*	1415
44754324430211	S	Scotts Valley High                                	Scotts Valley Unified                             	Santa Cruz     	585	174	1	*	*	*	*	*	1415
45000000000000	C	                                                  	                                                  	Shasta         	6541	2117	888	226	362	425	326	166	1415
45104540000000	D	                                                  	Shasta County Office of Education                 	Shasta         	157	58	1	*	*	*	*	*	1415
45104540118992	S	Magnolia Independent Learning Center              	Shasta County Office of Education                 	Shasta         	53	22	1	*	*	*	*	*	1415
45698560000000	D	                                                  	Anderson Union High                               	Shasta         	1419	470	168	72	72	44	21	0	1415
45698564530028	S	West Valley High                                  	Anderson Union High                               	Shasta         	645	219	65	22	32	29	10	0	1415
45698564530051	S	Oakview High (Alternative)                        	Anderson Union High                               	Shasta         	76	43	0	NA	NA	NA	NA	NA	1415
45698564530333	S	Anderson New Technology High                      	Anderson Union High                               	Shasta         	158	43	11	3	4	1	3	0	1415
45698564530762	S	North Valley High                                 	Anderson Union High                               	Shasta         	55	25	1	*	*	*	*	*	1415
45698564530804	S	Anderson High                                     	Anderson Union High                               	Shasta         	481	140	91	47	36	14	7	0	1415
45699890000000	D	                                                  	Fall River Joint Unified                          	Shasta         	234	63	19	9	3	5	5	0	1415
45699894531000	S	Burney Junior-Senior High                         	Fall River Joint Unified                          	Shasta         	89	21	3	*	*	*	*	*	1415
45699894533600	S	Fall River Junior-Senior High                     	Fall River Joint Unified                          	Shasta         	108	36	16	8	2	3	4	0	1415
45701100000000	D	                                                  	Redding Elementary                                	Shasta         	63	23	1	*	*	*	*	*	1415
45701104530341	S	Stellar Secondary Charter High                    	Redding Elementary                                	Shasta         	63	23	1	*	*	*	*	*	1415
45701360000000	D	                                                  	Shasta Union High                                 	Shasta         	3856	1226	611	109	226	347	283	160	1415
45701360106013	S	University Preparatory                            	Shasta Union High                                 	Shasta         	345	94	178	32	73	131	83	56	1415
45701364530044	S	Foothill High                                     	Shasta Union High                                 	Shasta         	951	278	100	12	29	45	36	17	1415
45701364530200	S	Pioneer Continuation High                         	Shasta Union High                                 	Shasta         	209	132	2	*	*	*	*	*	1415
45701364530267	S	Shasta Charter Academy                            	Shasta Union High                                 	Shasta         	200	69	1	*	*	*	*	*	1415
45701364530309	S	North State Independence High                     	Shasta Union High                                 	Shasta         	114	62	0	NA	NA	NA	NA	NA	1415
45701364532750	S	Enterprise High                                   	Shasta Union High                                 	Shasta         	867	289	115	38	58	55	35	14	1415
45701364537304	S	Shasta High                                       	Shasta Union High                                 	Shasta         	1009	292	215	25	65	116	126	73	1415
45701690000000	D	                                                  	Whitmore Union Elementary                         	Shasta         	20	11	0	NA	NA	NA	NA	NA	1415
45701690129957	S	Northern Summit Academy                           	Whitmore Union Elementary                         	Shasta         	20	11	0	NA	NA	NA	NA	NA	1415
45752670000000	D	                                                  	Gateway Unified                                   	Shasta         	792	266	88	36	59	29	16	6	1415
45752670120170	S	Academy of Personalized Learning                  	Gateway Unified                                   	Shasta         	176	72	0	NA	NA	NA	NA	NA	1415
45752674530101	S	Gateway Educational Options                       	Gateway Unified                                   	Shasta         	43	16	0	NA	NA	NA	NA	NA	1415
45752674531901	S	Central Valley High                               	Gateway Unified                                   	Shasta         	517	150	88	36	59	29	16	6	1415
46000000000000	C	                                                  	                                                  	Sierra         	81	24	26	21	13	7	2	1	1415
46701770000000	D	                                                  	Sierra-Plumas Joint Unified                       	Sierra         	81	24	26	21	13	7	2	1	1415
46701774632303	S	Downieville Junior-Senior High                    	Sierra-Plumas Joint Unified                       	Sierra         	8	4	4	*	*	*	*	*	1415
46701774634259	S	Loyalton High                                     	Sierra-Plumas Joint Unified                       	Sierra         	68	16	22	20	11	6	2	1	1415
47000000000000	C	                                                  	                                                  	Siskiyou       	1307	390	111	14	31	49	30	11	1415
47104700000000	D	                                                  	Siskiyou County Office of Education               	Siskiyou       	129	40	7	*	*	*	*	*	1415
47104700117168	S	Golden Eagle Charter                              	Siskiyou County Office of Education               	Siskiyou       	108	28	7	*	*	*	*	*	1415
47702500000000	D	                                                  	Dunsmuir Joint Union High                         	Siskiyou       	43	14	0	NA	NA	NA	NA	NA	1415
47702504732707	S	Dunsmuir High                                     	Dunsmuir Joint Union High                         	Siskiyou       	43	14	0	NA	NA	NA	NA	NA	1415
47704660000000	D	                                                  	Siskiyou Union High                               	Siskiyou       	429	118	46	6	12	25	19	7	1415
47704664730057	S	Jefferson High (Continuation)                     	Siskiyou Union High                               	Siskiyou       	20	9	1	*	*	*	*	*	1415
47704664734356	S	Happy Camp High                                   	Siskiyou Union High                               	Siskiyou       	48	14	0	NA	NA	NA	NA	NA	1415
47704664735403	S	Mt. Shasta High                                   	Siskiyou Union High                               	Siskiyou       	232	57	33	4	4	22	19	7	1415
47704664738753	S	Weed High                                         	Siskiyou Union High                               	Siskiyou       	122	36	12	2	8	2	0	0	1415
47705160000000	D	                                                  	Yreka Union High                                  	Siskiyou       	505	160	35	2	10	12	7	4	1415
47705164739207	S	Yreka High                                        	Yreka Union High                                  	Siskiyou       	467	147	35	2	10	12	7	4	1415
47736840000000	D	                                                  	Butte Valley Unified                              	Siskiyou       	60	16	0	NA	NA	NA	NA	NA	1415
47736844731253	S	Butte Valley High                                 	Butte Valley Unified                              	Siskiyou       	60	16	0	NA	NA	NA	NA	NA	1415
47764550000000	D	                                                  	Scott Valley Unified                              	Siskiyou       	141	42	23	6	7	10	1	0	1415
47764554733309	S	Etna Union High                                   	Scott Valley Unified                              	Siskiyou       	131	37	23	6	7	10	1	0	1415
48000000000000	C	                                                  	                                                  	Solano         	14512	4759	2058	869	1102	1038	608	290	1415
48104880000000	D	                                                  	Solano County Office of Education                 	Solano         	147	54	0	NA	NA	NA	NA	NA	1415
48705240000000	D	                                                  	Benicia Unified                                   	Solano         	1313	443	286	100	107	149	142	94	1415
48705244831004	S	Benicia High                                      	Benicia Unified                                   	Solano         	1237	396	286	100	107	149	142	94	1415
48705320000000	D	                                                  	Dixon Unified                                     	Solano         	945	337	133	25	80	62	30	17	1415
48705324832259	S	Dixon High                                        	Dixon Unified                                     	Solano         	854	286	133	25	80	62	30	17	1415
48705400000000	D	                                                  	Fairfield-Suisun Unified                          	Solano         	4683	1574	490	247	295	254	126	30	1415
48705400123356	S	Matt Garcia Learning Center                       	Fairfield-Suisun Unified                          	Solano         	72	31	0	NA	NA	NA	NA	NA	1415
48705400125310	S	Public Safety Academy                             	Fairfield-Suisun Unified                          	Solano         	52	0	0	NA	NA	NA	NA	NA	1415
48705400128942	S	Dover Bridge to Success                           	Fairfield-Suisun Unified                          	Solano         	11	0	0	NA	NA	NA	NA	NA	1415
48705404830170	S	Angelo Rodriguez High                             	Fairfield-Suisun Unified                          	Solano         	1356	477	355	168	243	209	108	26	1415
48705404830451	S	Armijo High                                       	Fairfield-Suisun Unified                          	Solano         	1730	496	10	*	*	*	*	*	1415
48705404833000	S	Fairfield High                                    	Fairfield-Suisun Unified                          	Solano         	998	291	122	73	51	38	15	3	1415
48705404836003	S	Sem Yeto Continuation High                        	Fairfield-Suisun Unified                          	Solano         	409	250	3	*	*	*	*	*	1415
48705650000000	D	                                                  	Travis Unified                                    	Solano         	1253	375	228	85	154	171	99	23	1415
48705654838801	S	Vanden High                                       	Travis Unified                                    	Solano         	1161	325	228	85	154	171	99	23	1415
48705730000000	D	                                                  	Vacaville Unified                                 	Solano         	3108	966	463	137	249	286	146	78	1415
48705734830089	S	Will C. Wood High                                 	Vacaville Unified                                 	Solano         	1173	335	125	26	64	75	31	31	1415
48705734830113	S	Elise P. Buckingham Charter Magnet High           	Vacaville Unified                                 	Solano         	342	120	28	11	5	7	10	1	1415
48705734837803	S	Vacaville High                                    	Vacaville Unified                                 	Solano         	1419	453	310	100	180	204	105	46	1415
48705810000000	D	                                                  	Vallejo City Unified                              	Solano         	3063	1010	458	275	217	116	65	48	1415
48705814830147	S	Jesse M. Bethel High                              	Vallejo City Unified                              	Solano         	1268	391	237	139	126	70	18	18	1415
48705814830196	S	MIT Academy                                       	Vallejo City Unified                              	Solano         	260	64	0	NA	NA	NA	NA	NA	1415
48705814838504	S	Vallejo High                                      	Vallejo City Unified                              	Solano         	1308	395	148	102	71	28	19	15	1415
48705816116255	S	Mare Island Technology Academy                    	Vallejo City Unified                              	Solano         	0	0	73	34	20	18	28	15	1415
49000000000000	C	                                                  	                                                  	Sonoma         	15934	5283	2731	706	1114	1321	1130	679	1415
49104960000000	D	                                                  	Sonoma County Office of Education                 	Sonoma         	277	115	0	NA	NA	NA	NA	NA	1415
49706070000000	D	                                                  	West Sonoma County Union High                     	Sonoma         	1556	507	314	58	124	186	145	109	1415
49706074930400	S	Analy High                                        	West Sonoma County Union High                     	Sonoma         	1001	300	231	36	94	118	115	98	1415
49706074931507	S	El Molino High                                    	West Sonoma County Union High                     	Sonoma         	451	162	83	22	30	68	30	11	1415
49706560000000	D	                                                  	Cloverdale Unified                                	Sonoma         	336	107	37	5	16	7	8	6	1415
49706564930855	S	Cloverdale High                                   	Cloverdale Unified                                	Sonoma         	304	89	37	5	16	7	8	6	1415
49707060000000	D	                                                  	Geyserville Unified                               	Sonoma         	65	23	0	NA	NA	NA	NA	NA	1415
49707060129981	S	Geyserville New Tech Academy                      	Geyserville Unified                               	Sonoma         	62	20	0	NA	NA	NA	NA	NA	1415
49707300000000	D	                                                  	Harmony Union Elementary                          	Sonoma         	139	59	0	NA	NA	NA	NA	NA	1415
49707306120588	S	Pathways Charter                                  	Harmony Union Elementary                          	Sonoma         	139	59	0	NA	NA	NA	NA	NA	1415
49707970000000	D	                                                  	Liberty Elementary                                	Sonoma         	246	69	0	NA	NA	NA	NA	NA	1415
49707970107284	S	California Virtual Academy @ Sonoma               	Liberty Elementary                                	Sonoma         	246	69	0	NA	NA	NA	NA	NA	1415
49708390000000	D	                                                  	Oak Grove Union Elementary                        	Sonoma         	106	36	0	NA	NA	NA	NA	NA	1415
49708390120584	S	Pivot Online Charter - North Bay                  	Oak Grove Union Elementary                        	Sonoma         	106	36	0	NA	NA	NA	NA	NA	1415
49708620000000	D	                                                  	Petaluma Joint Union High                         	Sonoma         	2491	809	642	183	296	371	290	187	1415
49708620128157	S	Gateway to College Academy                        	Petaluma Joint Union High                         	Sonoma         	69	32	0	NA	NA	NA	NA	NA	1415
49708624930012	S	Casa Grande High                                  	Petaluma Joint Union High                         	Sonoma         	1273	402	330	83	149	182	149	111	1415
49708624930236	S	Valley Oaks High (Alternative)                    	Petaluma Joint Union High                         	Sonoma         	53	22	0	NA	NA	NA	NA	NA	1415
49708624935151	S	Petaluma High                                     	Petaluma Joint Union High                         	Sonoma         	966	305	311	100	147	189	140	76	1415
49708624935862	S	San Antonio High (Continuation)                   	Petaluma Joint Union High                         	Sonoma         	72	29	1	*	*	*	*	*	1415
49708700000000	D	                                                  	Piner-Olivet Union Elementary                     	Sonoma         	48	16	0	NA	NA	NA	NA	NA	1415
49708700106344	S	Northwest Prep Charter                            	Piner-Olivet Union Elementary                     	Sonoma         	48	16	0	NA	NA	NA	NA	NA	1415
49709040000000	D	                                                  	Roseland                                          	Sonoma         	348	114	132	51	27	18	49	25	1415
49709040101923	S	Roseland Charter                                  	Roseland                                          	Sonoma         	348	114	132	51	27	18	49	25	1415
49709200000000	D	                                                  	Santa Rosa High                                   	Sonoma         	5978	2045	794	187	325	378	356	171	1415
49709200108811	S	Abraxis Charter                                   	Santa Rosa High                                   	Sonoma         	53	18	0	NA	NA	NA	NA	NA	1415
49709204930160	S	Elsie Allen High                                  	Santa Rosa High                                   	Sonoma         	755	233	97	77	62	29	12	5	1415
49709204930244	S	Maria Carrillo High                               	Santa Rosa High                                   	Sonoma         	1157	351	301	27	96	170	193	105	1415
49709204934154	S	Montgomery High                                   	Santa Rosa High                                   	Sonoma         	1254	420	69	6	11	36	41	19	1415
49709204935292	S	Piner High                                        	Santa Rosa High                                   	Sonoma         	728	226	137	47	79	48	31	11	1415
49709204936803	S	Santa Rosa High                                   	Santa Rosa High                                   	Sonoma         	1459	462	190	30	77	95	79	31	1415
49709530000000	D	                                                  	Sonoma Valley Unified                             	Sonoma         	972	306	278	111	116	123	85	42	1415
49709534937256	S	Sonoma Valley High                                	Sonoma Valley Unified                             	Sonoma         	934	295	278	111	116	123	85	42	1415
49709610000000	D	                                                  	Twin Hills Union Elementary                       	Sonoma         	72	25	0	NA	NA	NA	NA	NA	1415
49709614930319	S	Orchard View                                      	Twin Hills Union Elementary                       	Sonoma         	72	25	0	NA	NA	NA	NA	NA	1415
49738820000000	D	                                                  	Cotati-Rohnert Park Unified                       	Sonoma         	1460	465	197	50	85	89	49	12	1415
49738820123786	S	Credo High                                        	Cotati-Rohnert Park Unified                       	Sonoma         	98	30	0	NA	NA	NA	NA	NA	1415
49738820127092	S	Academy of Arts and Sciences: Sonoma              	Cotati-Rohnert Park Unified                       	Sonoma         	29	7	0	NA	NA	NA	NA	NA	1415
49738824930384	S	Technology High                                   	Cotati-Rohnert Park Unified                       	Sonoma         	219	55	67	15	32	25	16	5	1415
49738824935482	S	Rancho Cotate High                                	Cotati-Rohnert Park Unified                       	Sonoma         	1069	351	130	35	53	64	33	7	1415
49753580000000	D	                                                  	Windsor Unified                                   	Sonoma         	1367	429	220	31	69	98	121	111	1415
49753584930228	S	Windsor High                                      	Windsor Unified                                   	Sonoma         	1256	367	220	31	69	98	121	111	1415
49753900000000	D	                                                  	Healdsburg Unified                                	Sonoma         	473	158	117	30	56	51	27	16	1415
49753904932554	S	Healdsburg High                                   	Healdsburg Unified                                	Sonoma         	455	147	117	30	56	51	27	16	1415
50000000000000	C	                                                  	                                                  	Stanislaus     	24472	8331	3787	1468	1594	1649	1060	527	1415
50105040000000	D	                                                  	Stanislaus County Office of Education             	Stanislaus     	1032	625	2	*	*	*	*	*	1415
50105040129023	S	Stanislaus Alternative Charter                    	Stanislaus County Office of Education             	Stanislaus     	276	274	0	NA	NA	NA	NA	NA	1415
50105045030085	S	John B. Allard                                    	Stanislaus County Office of Education             	Stanislaus     	128	58	1	*	*	*	*	*	1415
50105045030234	S	Valley Charter High                               	Stanislaus County Office of Education             	Stanislaus     	155	60	1	*	*	*	*	*	1415
50710430000000	D	                                                  	Ceres Unified                                     	Stanislaus     	2890	934	587	365	276	193	143	48	1415
50710430107136	S	Whitmore Charter High                             	Ceres Unified                                     	Stanislaus     	98	40	16	2	5	6	5	2	1415
50710430108076	S	Central Valley High                               	Ceres Unified                                     	Stanislaus     	1254	359	349	236	148	105	89	24	1415
50710435030168	S	Endeavor Alternative                              	Ceres Unified                                     	Stanislaus     	152	71	3	*	*	*	*	*	1415
50710435030879	S	Ceres High                                        	Ceres Unified                                     	Stanislaus     	1174	358	219	126	123	80	48	22	1415
50710680000000	D	                                                  	Denair Unified                                    	Stanislaus     	438	181	57	44	29	19	6	3	1415
50710685030267	S	Denair Charter Academy                            	Denair Unified                                    	Stanislaus     	202	98	0	NA	NA	NA	NA	NA	1415
50710685031521	S	Denair High                                       	Denair Unified                                    	Stanislaus     	235	83	57	44	29	19	6	3	1415
50710920000000	D	                                                  	Hart-Ransom Union Elementary                      	Stanislaus     	32	5	2	*	*	*	*	*	1415
50710926112965	S	Hart-Ransom Academic Charter                      	Hart-Ransom Union Elementary                      	Stanislaus     	32	5	2	*	*	*	*	*	1415
50711340000000	D	                                                  	Keyes Union                                       	Stanislaus     	70	29	0	NA	NA	NA	NA	NA	1415
50711346113286	S	Keyes to Learning Charter                         	Keyes Union                                       	Stanislaus     	70	29	0	NA	NA	NA	NA	NA	1415
50711750000000	D	                                                  	Modesto City High                                 	Stanislaus     	10989	3585	1663	662	695	715	434	241	1415
50711750110593	S	James C. Enochs High                              	Modesto City High                                 	Stanislaus     	1768	546	387	74	117	188	138	86	1415
50711750120212	S	Aspire Vanguard College Preparatory Academy       	Modesto City High                                 	Stanislaus     	57	10	0	NA	NA	NA	NA	NA	1415
50711750121129	S	Joseph A. Gregori High                            	Modesto City High                                 	Stanislaus     	1622	528	454	210	220	181	101	37	1415
50711755030010	S	Fred C. Beyer High                                	Modesto City High                                 	Stanislaus     	1421	527	239	70	103	140	79	43	1415
50711755030135	S	Peter Johansen High                               	Modesto City High                                 	Stanislaus     	1274	404	184	116	97	65	25	9	1415
50711755031380	S	Grace M. Davis High                               	Modesto City High                                 	Stanislaus     	1095	309	117	72	54	24	18	16	1415
50711755031802	S	Thomas Downey High                                	Modesto City High                                 	Stanislaus     	1375	392	191	105	92	84	43	19	1415
50711755034905	S	Modesto High                                      	Modesto City High                                 	Stanislaus     	1776	539	90	13	12	31	30	31	1415
50711755034913	S	Robert Elliott Alternative Education Center       	Modesto City High                                 	Stanislaus     	567	312	1	*	*	*	*	*	1415
50712170000000	D	                                                  	Patterson Joint Unified                           	Stanislaus     	1361	447	219	104	73	87	60	34	1415
50712175036256	S	Patterson High                                    	Patterson Joint Unified                           	Stanislaus     	1235	350	219	104	73	87	60	34	1415
50736010000000	D	                                                  	Newman-Crows Landing Unified                      	Stanislaus     	624	203	116	67	72	28	15	3	1415
50736015035902	S	Orestimba High                                    	Newman-Crows Landing Unified                      	Stanislaus     	577	182	116	67	72	28	15	3	1415
50755490000000	D	                                                  	Hughson Unified                                   	Stanislaus     	567	181	65	9	28	32	21	7	1415
50755495032651	S	Hughson High                                      	Hughson Unified                                   	Stanislaus     	541	168	65	9	28	32	21	7	1415
50755560000000	D	                                                  	Riverbank Unified                                 	Stanislaus     	541	183	54	12	28	24	28	4	1415
